State,Name,ID,Org Type,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips,,,
GA,City of Canton Transit,,,,,,,,,,,,,,,,,,,,,
,,4142,A,MB,DO,3,5,,90.2 ,,95.6 ,,90.2 ,,6.5 ,,6.0 ,,24.2 ,,145.3 ,
GA,City of Rome Transit Department (RTD),,,,,,,,,,,,,,,,,,,,,
,,4058,A,DR,DO,3,4,,0.0 ,,66.8 ,Q,65.8 ,Q,5.4 ,Q,4.6 ,Q,15.3 ,,66.8 ,
,,4058,A,MB,DO,22,27,,464.1 ,,465.5 ,,464.1 ,,31.6 ,,26.2 ,,995.3 ,,"8,356.2 ",
,,,,Total,,25,31,,464.1 ,,532.3 ,,529.9 ,,37.1 ,,30.8 ,,"1,010.6 ",,"8,423.0 ",
GA,Cobb County Department of Transportation Authority (CCT),,,,,,,,,,,,,,,,,,,,,
,,4078,B,DR,PT,12,15,,0.0 ,,546.3 ,,414.8 ,,39.6 ,,31.4 ,,57.9 ,,608.8 ,
,,4078,B,MB,PT,50,66,,"2,426.1 ",,"2,604.8 ",,"2,425.1 ",,148.6 ,,139.5 ,,"3,413.3 ",,"30,411.0 ",
,,,,Total,,62,81,,"2,426.1 ",,"3,151.1 ",,"2,839.9 ",,188.2 ,,170.9 ,,"3,471.3 ",,"31,019.9 ",
GA,Douglas County Rideshare (Rideshare),,,,,,,,,,,,,,,,,,,,,
,,4082,A,VP,DO,29,34,,0.0 ,,457.2 ,,408.9 ,,12.9 ,,11.6 ,,71.7 ,,"1,968.5 ",
GA,Georgia Regional Transportation Authority (GRTA),,,,,,,,,,,,,,,,,,,,,
,,4135,B,MB,PT,106,138,,"3,087.9 ",,"3,631.9 ",,"3,074.6 ",,234.9 ,,208.3 ,,"6,114.2 ",Q,0.0 ,W
,,4135,B,VP,DO,37,67,,0.0 ,,633.9 ,,623.9 ,,14.7 ,Q,14.7 ,Q,169.6 ,,"3,165.9 ",Q
,,,,Total,,143,205,,"3,087.9 ",,"4,265.8 ",,"3,698.6 ",,249.6 ,,223.0 ,,"6,283.8 ",,"3,165.9 ",
GA,Gwinnett County Board of Commissioners,,,,,,,,,,,,,,,,,,,,,
,,4138,B,DR,PT,7,8,,0.0 ,,65.2 ,,39.0 ,,4.0 ,,3.4 ,,3.5 ,,19.9 ,
,,4138,B,MB,PT,55,60,,"2,208.2 ",,"3,117.8 ",,"2,229.7 ",,179.9 ,,135.0 ,,"1,570.7 ",Q,"30,084.2 ",Q
,,,,Total,,62,68,,"2,208.2 ",,"3,183.0 ",,"2,268.7 ",,183.9 ,,138.3 ,,"1,574.2 ",,"30,104.1 ",
GA,Macon-Bibb County Transit Authority (MTA-MAC),,,,,,,,,,,,,,,,,,,,,
,,4130,A,DR,PT,5,5,,0.0 ,,257.0 ,,251.1 ,,11.5 ,,10.0 ,,0.0 ,W,0.0 ,W
,,4130,A,MB,DO,19,26,,"1,114.2 ",,"1,114.4 ",Q,"1,114.4 ",Q,94.3 ,Q,94.3 ,Q,994.0 ,,"4,213.2 ",
,,,,Total,,24,31,,"1,114.2 ",,"1,371.4 ",,"1,365.5 ",,105.7 ,,104.3 ,,994.0 ,Q,"4,213.2 ",Q
GA,Metra Transit System (Metra),,,,,,,,,,,,,,,,,,,,,
,,4024,A,DR,DO,4,6,,0.0 ,,168.0 ,,156.2 ,,11.6 ,,11.3 ,,16.0 ,,133.2 ,
,,4024,A,MB,DO,17,34,,964.3 ,,964.3 ,,964.3 ,,66.1 ,,66.1 ,,"1,110.5 ",,"3,831.1 ",
,,,,Total,,21,40,,964.3 ,,"1,132.3 ",,"1,120.5 ",,77.6 ,,77.3 ,,"1,126.5 ",,"3,964.3 ",
GA,Metropolitan Atlanta Rapid Transit Authority (MARTA),,,,,,,,,,,,,,,,,,,,,
,,4022,A,DR,DO,93,110,,0.0 ,,"4,698.7 ",,"3,675.8 ",,285.6 ,,205.5 ,,306.5 ,,"3,164.3 ",
,,4022,A,HR,DO,184,302,,"22,495.6 ",,"22,791.1 ",,"22,049.6 ",,867.1 ,,836.7 ,,"69,088.6 ",,"455,358.7 ",
,,4022,A,MB,DO,590,683,,"25,628.9 ",,"29,990.8 ",,"25,646.1 ",,"2,255.0 ",,"2,058.0 ",,"66,762.0 ",,"277,747.0 ",
,,,,Total,,867,"1,095",,"48,124.5 ",,"57,480.6 ",,"51,371.5 ",,"3,407.8 ",,"3,100.2 ",,"136,157.1 ",,"736,269.9 ",
HI,City and County of Honolulu Department of Transportation Services (DTS),,,,,,,,,,,,,,,,,,,,,
,,9002,B,DR,DO,101,121,,0.0 ,,"5,099.4 ",,"4,171.1 ",,357.8 ,,288.4 ,,731.0 ,,"8,926.9 ",
,,9002,B,DR,PT,15,15,,0.0 ,,84.9 ,,84.9 ,,5.2 ,,5.2 ,,15.3 ,,92.0 ,
,,9002,B,MB,DO,425,525,,"16,598.0 ",,"19,380.3 ",,"16,530.8 ",,"1,332.1 ",,"1,218.5 ",,"61,298.0 ",,"267,648.5 ",
,,,,Total,,541,661,,"16,598.0 ",,"24,564.6 ",,"20,786.8 ",,"1,695.1 ",,"1,512.1 ",,"62,044.3 ",,"276,667.5 ",
HI,"Honolulu - VPSI, Inc.",,,,,,,,,,,,,,,,,,,,,
,,9176,D,VP,DO,173,184,,0.0 ,,"2,759.4 ",,"2,759.4 ",,94.8 ,,94.8 ,,459.5 ,,"10,814.5 ",
IA,Ames Transit Agency (CyRide),,,,,,,,,,,,,,,,,,,,,
,,7041,B,DR,PT,3,11,,0.0 ,,58.3 ,,55.9 ,,5.3 ,,5.1 ,,13.9 ,,34.0 ,
,,7041,B,MB,DO,49,64,,"1,057.8 ",,"1,107.1 ",,"1,059.1 ",,103.7 ,,99.3 ,,"4,759.8 ",,"6,767.5 ",
,,7041,B,MB,PT,5,7,,2.4 ,,2.5 ,,2.4 ,,0.3 ,,0.3 ,,14.0 ,,18.7 ,Q
,,,,Total,,57,82,,"1,060.2 ",,"1,168.0 ",,"1,117.3 ",,109.3 ,,104.7 ,,"4,787.6 ",,"6,820.1 ",
IA,Bettendorf Transit System,,,,,,,,,,,,,,,,,,,,,
,,7007,B,DR,PT,1,2,,0.0 ,,37.5 ,Q,26.0 ,,3.8 ,Q,3.5 ,,5.5 ,,22.4 ,
,,7007,B,MB,DO,4,6,,224.0 ,,224.0 ,,224.0 ,,13.0 ,,13.0 ,,119.6 ,,370.7 ,
,,7007,B,MB,PT,2,2,,15.7 ,,17.7 ,,15.7 ,,1.1 ,,0.9 ,,4.7 ,,13.1 ,
,,,,Total,,7,10,,239.7 ,,279.1 ,,265.7 ,,17.8 ,,17.4 ,,129.8 ,,406.1 ,
IA,City of Dubuque (KeyLine),,,,,,,,,,,,,,,,,,,,,
,,7011,A,DR,DO,10,13,,0.0 ,,282.2 ,,282.2 ,,21.7 ,,21.7 ,,100.9 ,,0.0 ,
,,7011,A,MB,DO,8,12,,278.6 ,,279.4 ,,278.6 ,,23.8 ,,23.1 ,,540.3 ,,"1,775.4 ",
,,,,Total,,18,25,,278.6 ,,561.5 ,,560.8 ,,45.4 ,,44.8 ,,641.2 ,,"1,775.4 ",
IA,Davenport Public Transit (CITIBUS),,,,,,,,,,,,,,,,,,,,,
,,7009,B,DR,PT,4,4,,0.0 ,,129.6 ,Q,121.0 ,Q,11.1 ,Q,10.7 ,Q,27.5 ,Q,121.0 ,Q
,,7009,B,MB,DO,20,16,,672.0 ,,692.6 ,Q,672.2 ,Q,54.1 ,Q,52.5 ,Q,881.9 ,Q,"3,451.5 ",Q
,,,,Total,,24,20,,672.0 ,,822.2 ,,793.2 ,,65.2 ,,63.2 ,,909.5 ,,"3,572.5 ",
IA,Des Moines Metropolitan Transit Authority (Des Moines MTA),,,,,,,,,,,,,,,,,,,,,
,,7010,A,DR,DO,22,29,,0.0 ,,860.4 ,,714.2 ,,57.7 ,,48.2 ,,195.3 ,,"1,850.3 ",
,,7010,A,MB,DO,94,114,,"2,122.4 ",,"2,479.1 ",,"2,137.7 ",,182.7 ,,159.0 ,,"3,782.1 ",,"14,109.7 ",
,,7010,A,VP,DO,65,76,,0.0 ,,"1,288.1 ",,"1,288.1 ",,23.9 ,,23.9 ,,184.2 ,,"7,803.7 ",
,,,,Total,,181,219,,"2,122.4 ",,"4,627.7 ",,"4,140.0 ",,264.3 ,,231.1 ,,"4,161.7 ",,"23,763.7 ",
IA,Five Seasons Transportation and Parking (FSTP),,,,,,,,,,,,,,,,,,,,,
,,7008,B,DR,PT,27,44,,0.0 ,,413.1 ,,396.4 ,,23.6 ,,22.3 ,,90.1 ,,629.7 ,
,,7008,B,MB,DO,33,48,,"1,048.4 ",,"1,040.7 ",,"1,009.3 ",,73.4 ,,71.3 ,,"1,039.3 ",,"4,365.1 ",
,,,,Total,,60,92,,"1,048.4 ",,"1,453.8 ",,"1,405.6 ",,97.0 ,,93.6 ,,"1,129.4 ",,"4,994.8 ",
IA,Iowa City Transit,,,,,,,,,,,,,,,,,,,,,
,,7018,B,DR,PT,10,10,,0.0 ,,207.9 ,,201.1 ,,16.8 ,,16.2 ,,58.8 ,,205.8 ,
,,7018,B,MB,DO,18,21,,576.3 ,,601.7 ,,571.9 ,,48.2 ,,46.3 ,,"1,510.7 ",,"3,031.4 ",
,,,,Total,,28,31,,576.3 ,,809.7 ,,773.0 ,,65.0 ,,62.5 ,,"1,569.5 ",,"3,237.2 ",
IA,Metropolitan Transit Authority of Black Hawk County,,,,,,,,,,,,,,,,,,,,,
,,7013,B,DR,DO,15,17,,0.0 ,,350.4 ,,263.5 ,,34.0 ,,20.4 ,,80.4 ,,340.7 ,
,,7013,B,DR,PT,11,11,,0.0 ,,178.5 ,Q,178.5 ,Q,8.6 ,Q,8.6 ,Q,43.9 ,Q,235.9 ,Q
,,7013,B,MB,DO,11,15,,505.4 ,,523.7 ,,505.4 ,,33.0 ,,32.0 ,,335.6 ,,437.1 ,
,,,,Total,,37,43,,505.4 ,,"1,052.7 ",,947.5 ,,75.7 ,,61.0 ,,459.8 ,,"1,013.8 ",
IA,Sioux City Transit System (SCTS),,,,,,,,,,,,,,,,,,,,,
,,7012,B,DR,PT,6,7,,0.0 ,,145.2 ,,145.2 ,,14.1 ,,14.1 ,,29.7 ,,344.2 ,
,,7012,B,MB,DO,12,28,,521.4 ,,562.2 ,,521.7 ,,40.5 ,,38.6 ,,827.2 ,,"2,076.3 ",
,,,,Total,,18,35,,521.4 ,,707.4 ,,666.8 ,,54.6 ,,52.7 ,,856.9 ,,"2,420.5 ",
IA,University of Iowa (Cambus),,,,,,,,,,,,,,,,,,,,,
,,7019,A,DR,DO,3,4,,0.0 ,,60.0 ,,59.1 ,,9.9 ,,9.8 ,,11.3 ,,29.0 ,
,,7019,A,MB,DO,23,28,,685.1 ,,709.1 ,,685.6 ,,64.5 ,,62.7 ,,"3,567.0 ",,"4,224.5 ",
,,,,Total,,26,32,,685.1 ,,769.1 ,,744.7 ,,74.3 ,,72.5 ,,"3,578.3 ",,"4,253.5 ",
ID,City of Pocatello - Pocatello Regional Transit (PRT),,,,,,,,,,,,,,,,,,,,,
,,0022,A,DR,DO,6,9,,0.0 ,,212.8 ,,192.6 ,Q,18.0 ,,16.6 ,Q,48.1 ,,182.8 ,
,,0022,A,MB,DO,8,12,,258.1 ,,266.5 ,Q,258.0 ,,20.3 ,Q,20.0 ,,442.1 ,,"2,165.0 ",
,,,,Total,,14,21,,258.1 ,,479.3 ,,450.6 ,,38.4 ,,36.6 ,,490.3 ,,"2,347.8 ",
ID,ValleyRide,,,,,,,,,,,,,,,,,,,,,
,,0011,B,DR,DO,7,8,,0.0 ,,226.4 ,,192.6 ,,17.7 ,,15.5 ,,35.6 ,,192.6 ,
,,0011,B,DR,PT,1,1,,0.0 ,,25.3 ,,10.7 ,,2.0 ,,0.9 ,,2.9 ,,10.7 ,
,,0011,B,MB,DO,30,49,,940.9 ,,"1,116.1 ",,940.6 ,,76.8 ,,68.4 ,,990.6 ,,"3,460.4 ",
,,0011,B,MB,PT,5,6,,170.7 ,,195.0 ,Q,170.7 ,,13.8 ,Q,10.5 ,,82.5 ,,889.3 ,
,,,,Total,,43,64,,"1,111.6 ",,"1,562.8 ",,"1,314.6 ",,110.3 ,,95.4 ,,"1,111.6 ",,"4,553.0 ",
IL,Bloomington-Normal Public Transit System (B-NPTS),,,,,,,,,,,,,,,,,,,,,
,,5047,A,DR,DO,4,5,,0.0 ,,98.4 ,,98.1 ,,6.9 ,,6.6 ,,20.5 ,,101.4 ,
,,5047,A,MB,DO,16,20,,804.3 ,,824.5 ,,804.3 ,,61.4 ,,60.3 ,,"1,497.8 ",,"5,558.9 ",
,,,,Total,,20,25,,804.3 ,,922.9 ,,902.4 ,,68.2 ,,66.8 ,,"1,518.3 ",,"5,660.4 ",
IL,Champaign-Urbana Mass Transit District (C-U MTD),,,,,,,,,,,,,,,,,,,,,
,,5060,B,DR,DO,6,10,,0.0 ,,202.0 ,,183.5 ,,16.2 ,,15.4 ,,87.2 ,,128.1 ,
,,5060,B,DR,PT,9,9,,0.0 ,,85.2 ,,80.1 ,,11.2 ,,11.0 ,,33.9 ,,124.2 ,
,,5060,B,MB,DO,73,90,,"2,392.7 ",,"2,668.0 ",,"2,555.6 ",,224.6 ,,219.2 ,,"10,299.0 ",,"26,311.9 ",
,,,,Total,,88,109,,"2,392.7 ",,"2,955.2 ",,"2,819.1 ",,252.0 ,,245.6 ,,"10,420.1 ",,"26,564.2 ",
IL,Chicago Transit Authority (CTA),,,,,,,,,,,,,,,,,,,,,
,,5066,B,DR,PT,"1,094","1,277",,0.0 ,,"11,583.0 ",,"11,583.0 ",,"1,074.0 ",,"1,074.0 ",,"2,003.5 ",,"16,125.8 ",
,,5066,B,HR,DO,"1,008","1,190",,"64,703.5 ",,"65,053.2 ",,"64,328.2 ",,"3,799.5 ",,"3,448.3 ",,"178,716.5 ",,"1,074,812.5 ",
,,5066,B,MB,DO,"1,710","2,049",,"66,919.1 ",,"67,783.0 ",,"66,572.0 ",,"6,887.9 ",,"6,782.8 ",,"294,030.8 ",,"788,665.6 ",
,,,,Total,,"3,812","4,516",,"131,622.6 ",,"144,419.2 ",,"142,483.2 ",,"11,761.4 ",,"11,305.1 ",,"474,750.7 ",,"1,879,604.0 ",
IL,Decatur Public Transit System (DPTS),,,,,,,,,,,,,,,,,,,,,
,,5061,B,DR,DO,5,6,,0.0 ,,99.2 ,Q,53.0 ,Q,8.9 ,Q,4.3 ,Q,13.6 ,,53.0 ,
,,5061,B,DR,PT,12,25,,0.0 ,,120.7 ,,120.7 ,,8.0 ,,8.0 ,,38.4 ,,137.5 ,
,,5061,B,MB,DO,20,27,,"1,013.7 ",,"1,022.6 ",,"1,013.9 ",,72.7 ,,72.0 ,,962.6 ,,"2,786.7 ",
,,,,Total,,37,58,,"1,013.7 ",,"1,242.5 ",,"1,187.6 ",,89.7 ,,84.3 ,,"1,014.6 ",,"2,977.2 ",
IL,Greater Peoria Mass Transit District (CityLink),,,,,,,,,,,,,,,,,,,,,
,,5056,B,DR,PT,22,23,,0.0 ,,693.7 ,,622.5 ,,49.5 ,,43.4 ,,133.6 ,,"1,358.0 ",
,,5056,B,MB,DO,43,52,,"1,643.1 ",,"1,743.9 ",,"1,650.4 ",,111.1 ,,97.3 ,,"1,909.6 ",,"10,655.6 ",
,,,,Total,,65,75,,"1,643.1 ",,"2,437.5 ",,"2,272.8 ",,160.5 ,,140.7 ,,"2,043.2 ",,"12,013.5 ",
IL,Madison County Transit District (MCT),,,,,,,,,,,,,,,,,,,,,
,,5146,B,DR,PT,41,44,,0.0 ,,"1,316.8 ",,"1,121.9 ",,72.6 ,,65.7 ,,157.8 ,,"1,343.9 ",
,,5146,B,MB,PT,60,72,,"2,726.3 ",,"3,423.6 ",,"2,725.3 ",,170.4 ,,148.2 ,,"1,818.7 ",,"11,800.8 ",
,,5146,B,VP,PT,113,116,,0.0 ,,"2,583.0 ",,"2,537.5 ",,61.4 ,,61.4 ,,389.9 ,,"16,917.0 ",
,,,,Total,,214,232,,"2,726.3 ",,"7,323.4 ",,"6,384.7 ",,304.4 ,,275.4 ,,"2,366.4 ",,"30,061.7 ",
IL,Northeast Illinois Regional Commuter Railroad Corporation (Metra),,,,,,,,,,,,,,,,,,,,,
,,5118,A,CR,DO,"1,003","1,151",,"37,544.2 ",,"40,623.5 ",,"38,467.7 ",,"1,291.0 ",,"1,240.5 ",,"67,677.9 ",,"1,518,710.2 ",
IL,Pace - Suburban Bus Division (PACE),,,,,,,,,,,,,,,,,,,,,
,,5113,B,DR,DO,5,5,,0.0 ,,116.6 ,,98.2 ,,7.5 ,,6.4 ,,35.0 ,,239.1 ,
,,5113,B,DR,PT,379,430,,0.0 ,,"9,259.0 ",,"7,899.5 ",,633.8 ,,546.1 ,,"1,478.5 ",,"10,677.4 ",
,,5113,B,MB,DO,467,574,,"18,013.2 ",,"21,849.1 ",,"17,994.8 ",,"1,443.5 ",,"1,274.6 ",,"28,450.1 ",,"187,901.7 ",
,,5113,B,MB,PT,136,162,,"2,513.5 ",,"2,901.9 ",,"2,512.5 ",,195.4 ,,172.7 ,,"2,990.9 ",,"17,254.2 ",
,,5113,B,VP,DO,490,601,,0.0 ,,"7,784.7 ",,"6,889.4 ",,292.7 ,,251.1 ,,"1,416.3 ",,"31,913.7 ",
,,,,Total,,"1,477","1,772",,"20,526.7 ",,"41,911.3 ",,"35,394.4 ",,"2,573.0 ",,"2,251.0 ",,"34,370.8 ",,"247,986.1 ",
IL,Rock Island County Metropolitan Mass Transit District (MetroLink),,,,,,,,,,,,,,,,,,,,,
,,5057,B,DR,DO,5,5,,0.0 ,,17.4 ,,12.4 ,,1.0 ,,0.8 ,,2.1 ,,9.1 ,
,,5057,B,DR,PT,4,8,,0.0 ,,90.5 ,,79.8 ,,5.8 ,,5.2 ,,10.0 ,,95.9 ,
,,5057,B,MB,DO,62,69,,"2,174.0 ",,"2,269.0 ",,"2,094.0 ",,150.7 ,,138.7 ,,"2,010.6 ",,"7,536.4 ",
,,5057,B,MB,PT,1,1,,49.9 ,,53.5 ,,49.9 ,,1.5 ,,1.4 ,,1.0 ,,71.6 ,
,,5057,B,VP,DO,3,9,,0.0 ,,29.0 ,,28.1 ,,1.0 ,,1.0 ,,2.6 ,,169.5 ,
,,,,Total,,75,92,,"2,223.8 ",,"2,459.5 ",,"2,264.2 ",,160.1 ,,147.2 ,,"2,026.3 ",,"7,882.4 ",
IL,Rockford Mass Transit District (RMTD),,,,,,,,,,,,,,,,,,,,,
,,5058,A,DR,DO,13,26,,0.0 ,,409.3 ,,350.7 ,,32.6 ,,24.2 ,,100.3 ,,903.0 ,
,,5058,A,MB,DO,24,39,,"1,243.0 ",,"1,252.6 ",,"1,252.6 ",,94.9 ,,94.9 ,,"1,296.7 ",,"5,044.1 ",
,,,,Total,,37,65,,"1,243.0 ",,"1,661.8 ",,"1,603.2 ",,127.5 ,,119.1 ,,"1,397.0 ",,"5,947.1 ",
IL,Springfield Mass Transit District (SMTD),,,,,,,,,,,,,,,,,,,,,
,,5059,A,DR,DO,10,18,,0.0 ,,325.3 ,,294.1 ,,25.0 ,,22.9 ,,55.2 ,,288.0 ,
,,5059,A,MB,DO,37,45,,"1,189.2 ",,"1,225.1 ",,"1,140.7 ",,97.1 ,,89.5 ,,"1,657.9 ",,"3,940.8 ",
,,,,Total,,47,63,,"1,189.2 ",,"1,550.4 ",,"1,434.8 ",,122.1 ,,112.4 ,,"1,713.1 ",,"4,228.8 ",
IN,Bloomington Public Transportation Corporation (BT),,,,,,,,,,,,,,,,,,,,,
,,5110,B,DR,PT,7,7,,0.0 ,,193.4 ,,107.4 ,,17.5 ,,9.7 ,,30.6 ,,121.7 ,
,,5110,B,MB,DO,29,38,,880.8 ,,881.4 ,,840.5 ,,82.0 ,,78.5 ,,"2,026.9 ",,"6,121.2 ",
,,,,Total,,36,45,,880.8 ,,"1,074.8 ",,947.9 ,,99.5 ,,88.2 ,,"2,057.5 ",,"6,242.9 ",
IN,City of Anderson Transportation System (CATS),,,,,,,,,,,,,,,,,,,,,
,,5041,A,DR,DO,8,8,,0.0 ,,237.4 ,Q,230.3 ,Q,20.1 ,,18.5 ,,48.8 ,,230.3 ,
,,5041,A,MB,DO,7,8,,251.5 ,,265.7 ,,252.6 ,,22.3 ,,21.8 ,,168.7 ,,518.6 ,
,,,,Total,,15,16,,251.5 ,,503.1 ,,482.9 ,,42.4 ,,40.3 ,,217.5 ,,748.9 ,
IN,East Chicago Transit (ECT),,,,,,,,,,,,,,,,,,,,,
,,5042,A,DR,DO,3,3,,0.0 ,,33.8 ,,20.6 ,,3.4 ,,1.3 ,,6.1 ,,9.2 ,
,,5042,A,MB,DO,6,6,,3.2 ,,182.8 ,,175.9 ,,14.3 ,,14.3 ,,270.6 ,,200.0 ,
,,,,Total,,9,9,,3.2 ,,216.5 ,,196.5 ,,17.7 ,,15.6 ,,276.7 ,,209.2 ,
IN,Fort Wayne Public Transportation Corporation (Citilink),,,,,,,,,,,,,,,,,,,,,
,,5044,A,DR,DO,9,12,,0.0 ,,304.3 ,,257.8 ,,23.6 ,,21.9 ,,44.2 ,,357.2 ,
,,5044,A,MB,DO,27,35,,"1,386.0 ",,"1,454.9 ",,"1,375.2 ",,105.5 ,,101.7 ,,"1,603.6 ",,"5,426.7 ",
,,,,Total,,36,47,,"1,386.0 ",,"1,759.2 ",,"1,633.0 ",,129.1 ,,123.6 ,,"1,647.8 ",,"5,784.0 ",
IN,Gary Public Transportation Corporation (GPTC),,,,,,,,,,,,,,,,,,,,,
,,5045,A,DR,DO,2,4,,0.0 ,,68.8 ,,37.1 ,,2.8 ,,1.8 ,,5.9 ,,36.9 ,
,,5045,A,MB,DO,30,32,,973.5 ,,938.1 ,Q,905.8 ,,75.6 ,Q,75.3 ,,"1,514.0 ",,"3,516.5 ",
,,,,Total,,32,36,,973.5 ,,"1,007.0 ",,942.9 ,,78.4 ,,77.1 ,,"1,520.0 ",,"3,553.4 ",
IN,Greater Lafayette Public Transportation Corporation (CityBus),,,,,,,,,,,,,,,,,,,,,
,,5051,A,DR,DO,5,6,,0.0 ,,109.3 ,,83.3 ,,9.2 ,,7.4 ,,22.2 ,,0.0 ,W
,,5051,A,MB,DO,54,62,,"1,403.7 ",,"1,629.5 ",,"1,402.0 ",,127.8 ,,114.0 ,,"4,233.4 ",,0.0 ,W
,,,,Total,,59,68,,"1,403.7 ",,"1,738.8 ",,"1,485.3 ",,137.0 ,,121.4 ,,"4,255.6 ",,0.0 ,Q
IN,Hammond Transit System (HTS),,,,,,,,,,,,,,,,,,,,,
,,5102,B,DR,PT,22,22,,0.0 ,,20.1 ,,20.1 ,,1.3 ,,1.3 ,,6.3 ,,20.1 ,
,,5102,B,MB,PT,16,16,,459.3 ,Q,503.6 ,Q,462.4 ,Q,36.2 ,Q,28.2 ,Q,382.0 ,,"1,652.5 ",
,,,,Total,,38,38,,459.3 ,,523.7 ,,482.5 ,,37.6 ,,29.5 ,,388.3 ,,"1,672.5 ",
IN,Indianapolis and Marion County Public Transportation (IndyGo),,,,,,,,,,,,,,,,,,,,,
,,5050,B,DR,DO,36,42,,0.0 ,,"1,597.3 ",,"1,380.8 ",,106.1 ,,82.2 ,,191.9 ,,"1,810.4 ",
,,5050,B,DR,PT,40,44,,0.0 ,,"1,628.9 ",Q,"1,336.0 ",,92.7 ,Q,88.0 ,,141.5 ,,"1,288.9 ",
,,5050,B,MB,DO,115,146,,"6,205.1 ",,"6,875.7 ",,"6,081.2 ",,459.8 ,,425.9 ,,"8,948.8 ",,"43,932.2 ",
,,5050,B,MB,PT,9,11,,97.8 ,,119.3 ,,97.8 ,,4.5 ,,3.5 ,,17.3 ,,223.1 ,Q
,,,,Total,,200,243,,"6,302.9 ",,"10,221.3 ",,"8,895.7 ",,663.1 ,,599.7 ,,"9,299.5 ",,"47,254.7 ",
IN,Metropolitan Evansville Transit System (METS),,,,,,,,,,,,,,,,,,,,,
,,5043,A,DR,DO,10,15,,0.0 ,,255.2 ,,225.5 ,,18.9 ,,16.8 ,,42.8 ,,114.1 ,
,,5043,A,MB,DO,24,26,,969.8 ,,"1,150.2 ",,"1,046.9 ",,95.9 ,,85.5 ,,"1,342.7 ",,0.0 ,
,,,,Total,,34,41,,969.8 ,,"1,405.4 ",,"1,272.4 ",,114.8 ,,102.3 ,,"1,385.4 ",,114.1 ,
IN,Michiana Area Council of Governments (MACOG),,,,,,,,,,,,,,,,,,,,,
,,5149,B,DR,PT,38,38,,0.0 ,,401.2 ,,381.4 ,Q,25.4 ,,24.8 ,,152.3 ,,460.9 ,
,,5149,B,MB,PT,7,9,,438.3 ,,492.2 ,,452.5 ,,29.2 ,,27.5 ,,119.9 ,,745.8 ,
,,,,Total,,45,47,,438.3 ,,893.4 ,,833.9 ,,54.6 ,,52.3 ,,272.2 ,,"1,206.7 ",
IN,Muncie Indiana Transit System (MITS),,,,,,,,,,,,,,,,,,,,,
,,5054,A,DR,DO,9,14,,0.0 ,,322.9 ,,284.2 ,,28.5 ,,25.1 ,,73.2 ,,258.2 ,
,,5054,A,MB,DO,26,33,,877.5 ,,948.2 ,,877.5 ,,77.3 ,,64.6 ,,"1,511.4 ",,"4,330.3 ",
,,,,Total,,35,47,,877.5 ,,"1,271.1 ",,"1,161.6 ",,105.8 ,,89.7 ,,"1,584.5 ",,"4,588.5 ",
IN,North Township of Lake County Dial-A-Ride,,,,,,,,,,,,,,,,,,,,,
,,5103,A,DR,DO,4,5,,0.0 ,,81.7 ,Q,48.1 ,,7.9 ,,6.9 ,,15.8 ,,98.6 ,
IN,Northern Indiana Commuter Transportation District (NICTD),,,,,,,,,,,,,,,,,,,,,
,,5104,A,CR,DO,66,66,,"3,052.6 ",,"3,226.5 ",,"3,059.2 ",,92.6 ,,88.7 ,,"3,544.2 ",,"97,110.8 ",
IN,Northwest Indiana Community Action Corporation,,,,,,,,,,,,,,,,,,,,,
,,5048,E,DR,DO,33,36,,0.0 ,,920.3 ,,724.3 ,,89.3 ,,75.4 ,,124.2 ,,"1,977.6 ",
IN,"Opportunity Enterprises, Inc. (OE)",,,,,,,,,,,,,,,,,,,,,
,,5131,E,DR,DO,29,29,,0.0 ,,533.9 ,,426.5 ,,44.0 ,,38.0 ,,117.2 ,,402.5 ,
IN,South Bend Public Transportation Corporation (Transpo),,,,,,,,,,,,,,,,,,,,,
,,5052,A,DR,DO,7,8,,0.0 ,,182.8 ,Q,160.6 ,Q,14.9 ,Q,13.2 ,Q,31.2 ,,213.8 ,
,,5052,A,MB,DO,47,56,,"1,554.5 ",Q,"1,620.1 ",Q,"1,554.5 ",Q,123.9 ,,114.1 ,Q,"2,606.6 ",,"8,236.9 ",
,,,,Total,,54,64,,"1,554.5 ",,"1,802.9 ",,"1,715.0 ",,138.9 ,,127.3 ,,"2,637.8 ",,"8,450.8 ",
IN,Terre Haute Transit Utility (THTU),,,,,,,,,,,,,,,,,,,,,
,,5053,A,DR,DO,6,6,,0.0 ,,129.3 ,Q,123.5 ,Q,17.6 ,Q,16.6 ,Q,21.7 ,,128.5 ,
,,5053,A,MB,DO,6,8,,211.9 ,,217.5 ,,213.4 ,,24.7 ,,24.4 ,,141.9 ,,202.9 ,
,,,,Total,,12,14,,211.9 ,,346.8 ,,336.9 ,,42.3 ,,41.1 ,,163.5 ,,331.4 ,
KS,City of Lawrence - Lawrence Transit System,,,,,,,,,,,,,,,,,,,,,
,,7033,B,DR,PT,10,10,,0.0 ,,276.4 ,,253.0 ,,23.3 ,,21.5 ,,49.7 ,,190.8 ,
,,7033,B,MB,PT,10,10,,477.6 ,,588.6 ,,563.4 ,,44.2 ,,42.7 ,,434.9 ,,"1,162.1 ",
