State,Name,ID,Org Type ,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips ,,,
,,,,Total,,24,27,,639.9 ,,671.2 ,,638.6 ,,47.9 ,,46.2 ,,339.1 ,,"10,390.8 ",
PA,Pennsylvania Department of Transportation (PENNDOT),3057,C,CR,PT,12,12,,764.0 ,,764.0 ,,764.0 ,,14.6 ,,14.6 ,,274.6 ,,"17,677.6 ",
PA,Port Authority of Allegheny County (Port Authority),3022,B,IP,DO,2,2,,18.8 ,,18.5 ,,18.5 ,,7.9 ,,7.9 ,,687.9 ,,80.4 ,
PA,Port Authority of Allegheny County (Port Authority),3022,B,IP,PT,2,2,,16.2 ,,16.2 ,,16.2 ,,4.5 ,,4.5 ,,344.6 ,,51.7 ,
PA,Port Authority of Allegheny County (Port Authority),3022,B,LR,DO,57,72,,"1,976.4 ",,"2,084.9 ",,"1,975.7 ",,151.4 ,,144.6 ,,"7,510.6 ",,"32,902.8 ",
PA,Port Authority of Allegheny County (Port Authority),3022,B,MB,DO,808,969,,"27,180.8 ",,"35,431.1 ",,"27,166.2 ",,"2,410.2 ",,"2,055.7 ",,"59,955.7 ",,"254,835.0 ",
,,,,Total,,869,"1,045",,"29,192.1 ",,"37,550.7 ",,"29,176.6 ",,"2,574.0 ",,"2,212.7 ",,"68,498.8 ",,"287,869.9 ",
PA,Red Rose Transit Authority (RRTA),3018,B,DR,PT,55,73,,0.0 ,,"2,099.8 ",,"1,631.8 ",,134.8 ,,109.9 ,,372.2 ,,"3,228.7 ",
PA,Red Rose Transit Authority (RRTA),3018,B,MB,DO,37,46,,"1,547.2 ",,"1,545.5 ",,"1,480.1 ",,110.5 ,,103.1 ,,"1,976.6 ",,"8,578.6 ",
,,,,Total,,92,119,,"1,547.2 ",,"3,645.4 ",,"3,111.9 ",,245.3 ,,213.0 ,,"2,348.8 ",,"11,807.2 ",
PA,Shenango Valley Shuttle Service (SVSS),3055,A,DR,DO,17,22,,0.0 ,,578.3 ,,490.0 ,,34.5 ,,29.3 ,,89.2 ,,620.8 ,
PA,Shenango Valley Shuttle Service (SVSS),3055,A,MB,DO,4,5,,103.3 ,,111.1 ,,103.3 ,,10.4 ,,9.7 ,,112.5 ,,751.3 ,
,,,,Total,,21,27,,103.3 ,,689.5 ,,593.3 ,,44.8 ,,39.0 ,,201.6 ,,"1,372.1 ",
PA,Southeastern Pennsylvania Transportation Authority (SEPTA),3019,B,CR,DO,310,357,,"15,882.2 ",,"16,833.8 ",,"15,973.8 ",,623.5 ,,593.9 ,,"34,151.0 ",,"490,512.5 ",
PA,Southeastern Pennsylvania Transportation Authority (SEPTA),3019,B,DR,PT,338,424,,0.0 ,,"10,721.7 ",,"9,038.7 ",,"1,063.8 ",,936.2 ,,"1,732.1 ",,"10,406.7 ",
PA,Southeastern Pennsylvania Transportation Authority (SEPTA),3019,B,HR,DO,259,369,,"15,523.1 ",,"15,830.1 ",,"15,581.7 ",,811.0 ,,797.2 ,,"84,616.4 ",,"376,825.7 ",
PA,Southeastern Pennsylvania Transportation Authority (SEPTA),3019,B,LR,DO,124,159,,"3,717.2 ",,"3,617.1 ",,"3,552.9 ",,385.2 ,,378.3 ,,"25,445.5 ",,"64,430.8 ",
PA,Southeastern Pennsylvania Transportation Authority (SEPTA),3019,B,MB,DO,"1,169","1,365",,"38,931.4 ",,"44,881.1 ",,"39,400.3 ",,"4,243.2 ",,"3,874.8 ",,"177,105.7 ",,"492,034.5 ",
,,,,Total,,"2,200","2,674",,"74,053.9 ",,"91,883.7 ",,"83,547.5 ",,"7,126.6 ",,"6,580.4 ",,"323,050.5 ",,"1,434,210.2 ",
PA,Southwestern Pennsylvania Commission (SPC),3078,B,VP,PT,37,47,,0.0 ,,563.1 ,,563.1 ,,18.2 ,,18.2 ,,177.5 ,Q,"4,955.4 ",Q
PA,"Trans-Bridge Lines, Inc.",2169,D,MB,DO,42,47,,"3,159.0 ",,"3,451.3 ",,"3,382.2 ",,70.4 ,,69.1 ,,955.8 ,,"86,952.0 ",
PA,Westmoreland County Transit Authority (WCTA),3044,B,DR,PT,18,92,,0.0 ,,50.1 ,,50.1 ,,2.0 ,,2.0 ,,4.9 ,,50.1 ,
PA,Westmoreland County Transit Authority (WCTA),3044,B,MB,PT,22,31,,778.3 ,,"1,050.5 ",,778.2 ,,51.6 ,,39.5 ,,337.6 ,,"4,490.6 ",
,,,,Total,,40,123,,778.3 ,,"1,100.7 ",,828.3 ,,53.6 ,,41.6 ,,342.6 ,,"4,540.7 ",
PA,Williamsport Bureau of Transportation (RVT),3026,B,DR,PT,2,2,,0.0 ,,17.4 ,,17.4 ,,0.9 ,,0.9 ,,2.4 ,,17.4 ,
PA,Williamsport Bureau of Transportation (RVT),3026,B,MB,DO,23,29,,781.7 ,,833.4 ,,797.4 ,,50.8 ,,48.9 ,,"1,233.8 ",,"5,403.9 ",
,,,,Total,,25,31,,781.7 ,,850.9 ,,814.9 ,,51.6 ,,49.8 ,,"1,236.2 ",,"5,421.4 ",
PA,York County Transportation Authority (rabbittransit),3027,B,DR,DO,30,36,,0.0 ,,"1,144.6 ",,992.7 ,,78.8 ,,62.0 ,,187.5 ,,"2,275.9 ",
PA,York County Transportation Authority (rabbittransit),3027,B,DR,PT,7,8,,0.0 ,,92.9 ,,92.9 ,,7.3 ,,7.3 ,,8.1 ,,188.6 ,
PA,York County Transportation Authority (rabbittransit),3027,B,MB,DO,31,35,,"1,162.1 ",,"1,218.7 ",,"1,149.3 ",,98.2 ,,95.2 ,,"1,493.0 ",,"4,673.1 ",
,,,,Total,,68,79,,"1,162.1 ",,"2,456.2 ",,"2,234.9 ",,184.3 ,,164.5 ,,"1,688.7 ",,"7,137.6 ",
PR,Department of Transportation and Public Works (DTPW),4105,C,PB,PT,"2,974","4,118",,0.0 ,,"34,395.4 ",,"31,982.5 ",,"2,714.8 ",,"2,522.5 ",,"37,957.5 ",,"176,319.2 ",
PR,Metropolitan Bus Authority (MBA),4086,A,DR,DO,34,63,,0.0 ,,986.0 ,Q,808.8 ,Q,102.0 ,Q,83.6 ,Q,124.7 ,,708.4 ,
PR,Metropolitan Bus Authority (MBA),4086,A,MB,DO,189,316,,"8,279.9 ",,"7,746.5 ",,"6,769.6 ",,765.6 ,,702.9 ,,"22,628.1 ",,"79,554.1 ",
,,,,Total,,223,379,,"8,279.9 ",,"8,732.5 ",,"7,578.4 ",,867.7 ,,786.5 ,,"22,752.8 ",,"80,262.5 ",
PR,Puerto Rico Highway and Transportation Authority (PRHTA),4094,B,HR,PT,40,74,,"3,262.2 ",,"3,376.2 ",,"3,270.6 ",,207.6 ,,203.1 ,,"6,896.0 ",,"40,318.7 ",
PR,Puerto Rico Highway and Transportation Authority (PRHTA),4094,B,MB,PT,24,24,,738.7 ,,811.8 ,Q,738.7 ,Q,142.9 ,Q,128.6 ,Q,"1,586.9 ",,"5,481.3 ",
,,,,Total,,64,98,,"4,000.9 ",,"4,188.0 ",,"4,009.4 ",,350.5 ,,331.7 ,,"8,482.9 ",,"45,800.0 ",
PR,Puerto Rico Ports Authority (PRPA),4070,A,FB,DO,16,16,,261.7 ,,261.7 ,,261.7 ,,20.3 ,,19.2 ,,"1,928.5 ",,"3,316.6 ",
RI,Bonanza (BZ),1116,E,MB,DO,11,14,,671.2 ,,721.9 ,Q,721.9 ,Q,25.1 ,Q,25.1 ,Q,246.8 ,,"12,360.4 ",
RI,Rhode Island Public Transit Authority (RIPTA),1001,B,DR,DO,86,113,,0.0 ,,"3,423.0 ",,"2,872.7 ",,248.4 ,,222.0 ,,486.3 ,,"5,068.4 ",
RI,Rhode Island Public Transit Authority (RIPTA),1001,B,DR,PT,33,37,,0.0 ,,"1,365.6 ",,"1,255.5 ",,97.6 ,,90.3 ,,195.2 ,,"2,087.8 ",
RI,Rhode Island Public Transit Authority (RIPTA),1001,B,MB,DO,203,256,,"7,484.5 ",,"9,179.7 ",,"7,651.1 ",,673.5 ,,618.9 ,,"19,383.0 ",,"77,557.9 ",
,,,,Total,,322,406,,"7,484.5 ",,"13,968.3 ",,"11,779.4 ",,"1,019.5 ",,931.3 ,,"20,064.6 ",,"84,714.1 ",
SC,Central Midlands Regional Transit Authority (CMRTA),4141,B,DR,PT,18,22,,0.0 ,,780.3 ,,703.3 ,,43.4 ,,39.1 ,,92.1 ,,"1,092.6 ",
SC,Central Midlands Regional Transit Authority (CMRTA),4141,B,MB,PT,36,43,,"1,692.7 ",,"1,725.5 ",,"1,691.3 ",,129.3 ,,126.7 ,,"2,456.7 ",,"12,400.6 ",
,,,,Total,,54,65,,"1,692.7 ",,"2,505.8 ",,"2,394.6 ",,172.7 ,,165.8 ,,"2,548.8 ",,"13,493.2 ",
SC,Charleston Area Regional Transportation Authority (CARTA),4110,B,DR,PT,16,18,,0.0 ,,611.0 ,Q,537.5 ,,39.4 ,Q,33.5 ,,64.9 ,,678.2 ,
SC,Charleston Area Regional Transportation Authority (CARTA),4110,B,MB,PT,49,67,,"2,547.9 ",,"2,567.6 ",Q,"2,543.3 ",,204.6 ,Q,198.6 ,,"2,698.8 ",,"13,893.5 ",
,,,,Total,,65,85,,"2,547.9 ",,"3,178.7 ",,"3,080.8 ",,244.1 ,,232.2 ,,"2,763.7 ",,"14,571.7 ",
SC,Greenville Transit Authority (GTA),4053,A,DR,DO,3,4,,0.0 ,,64.9 ,,56.9 ,,5.7 ,,4.9 ,,8.0 ,,47.4 ,
SC,Greenville Transit Authority (GTA),4053,A,MB,DO,12,23,,744.3 ,,748.3 ,,739.0 ,,48.7 ,,47.4 ,,896.3 ,,"3,848.8 ",
,,,,Total,,15,27,,744.3 ,,813.2 ,,795.9 ,,54.4 ,,52.4 ,,904.4 ,,"3,896.2 ",
SC,Pee Dee Regional Transportation Authority (PDRTA),4056,A,DR,DO,118,120,,0.0 ,,"4,671.9 ",,"3,193.9 ",,182.4 ,,125.7 ,,593.1 ,,"8,007.6 ",
SC,Pee Dee Regional Transportation Authority (PDRTA),4056,A,MB,DO,5,6,,154.9 ,,160.3 ,,157.9 ,,11.9 ,,11.5 ,,49.1 ,,213.7 ,
,,,,Total,,123,126,,154.9 ,,"4,832.2 ",,"3,351.8 ",,194.2 ,,137.2 ,,642.2 ,,"8,221.3 ",
SC,Santee Wateree Regional Transportation Authority (SWRTA),4100,A,DR,DO,8,9,,0.0 ,,210.9 ,,153.2 ,,10.7 ,,8.0 ,,18.0 ,,320.3 ,
SC,Santee Wateree Regional Transportation Authority (SWRTA),4100,A,MB,DO,24,25,,549.0 ,,702.1 ,,551.1 ,,31.4 ,,25.1 ,,235.4 ,,"2,580.3 ",
SC,Santee Wateree Regional Transportation Authority (SWRTA),4100,A,VP,DO,1,2,,0.0 ,,27.8 ,,26.3 ,,0.9 ,,0.9 ,,7.6 ,,270.0 ,
,,,,Total,,33,36,,549.0 ,,940.8 ,,730.6 ,,43.1 ,,33.9 ,,260.9 ,,"3,170.6 ",
SC,Spartanburg County Transportation Services (sctsb),4088,B,DR,PT,37,44,,0.0 ,,"1,862.6 ",,"1,718.9 ",,131.1 ,,119.4 ,,243.7 ,,"3,621.3 ",
SC,Spartanburg Transit System (SPARTA),4101,A,MB,DO,8,11,,272.6 ,,290.4 ,,271.3 ,,22.5 ,,21.4 ,,542.0 ,,"2,509.5 ",
SC,Waccamaw Regional Transportation Authority (The Coast RTA),4102,A,DR,DO,3,3,,0.0 ,,153.8 ,,143.2 ,,8.5 ,,8.0 ,,12.3 ,,217.7 ,
SC,Waccamaw Regional Transportation Authority (The Coast RTA),4102,A,MB,DO,21,37,,870.1 ,,"1,069.9 ",,982.0 ,,71.9 ,,66.3 ,,487.8 ,,"2,112.3 ",
,,,,Total,,24,40,,870.1 ,,"1,223.7 ",,"1,125.2 ",,80.4 ,,74.3 ,,500.1 ,,"2,330.0 ",
SD,Rapid Transit System,8014,A,DR,DO,10,11,,0.0 ,,222.3 ,,213.7 ,,19.3 ,,18.8 ,,82.9 ,,407.0 ,
SD,Rapid Transit System,8014,A,MB,DO,5,8,,194.5 ,,198.9 ,,195.1 ,,15.0 ,,14.7 ,,192.5 ,,772.1 ,
,,,,Total,,15,19,,194.5 ,,421.2 ,,408.8 ,,34.3 ,,33.5 ,,275.3 ,,"1,179.0 ",
SD,Sioux Falls Transit,8002,B,DR,PT,20,23,,0.0 ,,583.9 ,Q,580.4 ,Q,49.1 ,Q,47.4 ,Q,127.1 ,,710.6 ,
SD,Sioux Falls Transit,8002,B,MB,PT,28,31,,703.3 ,,712.3 ,,703.3 ,,55.2 ,,54.1 ,,803.5 ,,"4,572.4 ",Q
,,,,Total,,48,54,,703.3 ,,"1,296.2 ",,"1,283.7 ",,104.3 ,,101.5 ,,930.6 ,,"5,283.0 ",
TN,Chattanooga Area Regional Transportation Authority (CARTA),4001,B,DR,DO,12,14,,0.0 ,,480.7 ,,425.3 ,Q,43.4 ,,36.9 ,Q,38.2 ,,271.2 ,
TN,Chattanooga Area Regional Transportation Authority (CARTA),4001,B,DR,PT,7,8,,0.0 ,,65.6 ,,50.5 ,,7.7 ,,5.5 ,,23.3 ,,119.0 ,
TN,Chattanooga Area Regional Transportation Authority (CARTA),4001,B,IP,DO,2,2,,18.7 ,,18.7 ,,18.7 ,,6.5 ,,6.5 ,,445.3 ,,445.3 ,
TN,Chattanooga Area Regional Transportation Authority (CARTA),4001,B,MB,DO,49,54,,"2,053.0 ",,"2,057.9 ",,"1,912.7 ",,153.2 ,,130.7 ,,"2,580.8 ",,"10,997.8 ",
,,,,Total,,70,78,,"2,071.7 ",,"2,623.0 ",,"2,407.2 ",,210.9 ,,179.6 ,,"3,087.6 ",,"11,833.4 ",
TN,Clarksville Transit System (CTS),4092,A,DR,DO,8,9,,0.0 ,,317.0 ,,295.3 ,,22.2 ,,21.3 ,,33.3 ,,254.4 ,
TN,Clarksville Transit System (CTS),4092,A,MB,DO,12,15,,782.0 ,,805.2 ,,798.7 ,,47.9 ,,47.6 ,,630.8 ,,"3,638.0 ",
,,,,Total,,20,24,,782.0 ,,"1,122.1 ",,"1,094.1 ",,70.1 ,,68.9 ,,664.1 ,,"3,892.4 ",
TN,Jackson Transit Authority (JTA),4057,A,DR,DO,5,8,,0.0 ,,179.8 ,,178.8 ,,15.4 ,,15.2 ,,33.5 ,,239.1 ,
TN,Jackson Transit Authority (JTA),4057,A,MB,DO,8,14,,559.4 ,,560.6 ,,557.0 ,,41.7 ,,41.1 ,,481.4 ,,"1,986.4 ",
,,,,Total,,13,22,,559.4 ,,740.4 ,,735.8 ,,57.1 ,,56.4 ,,515.0 ,,"2,225.5 ",
TN,Johnson City Transit System (JCT),4054,A,DR,DO,8,21,,0.0 ,,184.0 ,,139.3 ,,24.1 ,,18.7 ,,33.7 ,,137.6 ,
TN,Johnson City Transit System (JCT),4054,A,MB,DO,8,30,,328.8 ,,332.1 ,,328.4 ,,24.1 ,,23.6 ,,427.6 ,,"1,543.0 ",
,,,,Total,,16,51,,328.8 ,,516.2 ,,467.7 ,,48.2 ,,42.3 ,,461.3 ,,"1,680.7 ",
TN,Knoxville Area Transit (KAT),4002,A,DR,DO,13,25,,0.0 ,,604.9 ,,520.9 ,,40.4 ,,34.6 ,,56.5 ,,458.5 ,
TN,Knoxville Area Transit (KAT),4002,A,MB,DO,67,102,,"2,694.2 ",,"2,863.9 ",,"2,692.8 ",,233.8 ,,220.9 ,,"3,388.1 ",,"12,231.0 ",
,,,,Total,,80,127,,"2,694.2 ",,"3,468.8 ",,"3,213.7 ",,274.1 ,,255.5 ,,"3,444.6 ",,"12,689.6 ",
TN,Memphis Area Transit Authority (MATA),4003,A,DR,DO,44,61,,0.0 ,,"2,194.3 ",,"1,851.2 ",,130.9 ,,116.3 ,,245.7 ,,"2,803.3 ",
TN,Memphis Area Transit Authority (MATA),4003,A,LR,DO,14,16,,456.9 ,,396.5 ,,394.8 ,,50.2 ,,49.8 ,,959.3 ,,919.6 ,
TN,Memphis Area Transit Authority (MATA),4003,A,MB,DO,144,173,,"6,510.8 ",,"7,514.7 ",,"6,432.5 ",,471.0 ,,415.5 ,,"10,519.0 ",,"57,568.5 ",
,,,,Total,,202,250,,"6,967.7 ",,"10,105.4 ",,"8,678.6 ",,652.1 ,,581.6 ,,"11,724.0 ",,"61,291.5 ",
TN,Metropolitan Transit Authority (MTA),4004,B,DR,DO,48,56,,0.0 ,,"1,860.4 ",,"1,490.9 ",,112.3 ,,93.7 ,,175.3 ,,"1,945.1 ",
TN,Metropolitan Transit Authority (MTA),4004,B,DR,PT,6,6,,0.0 ,,315.4 ,,315.4 ,,20.9 ,,20.9 ,,26.8 ,,277.7 ,
TN,Metropolitan Transit Authority (MTA),4004,B,MB,DO,114,130,,"4,247.8 ",,"4,782.4 ",,"4,245.6 ",,324.3 ,,300.6 ,,"7,708.8 ",,"35,981.4 ",
,,,,Total,,168,192,,"4,247.8 ",,"6,958.1 ",,"6,051.9 ",,457.5 ,,415.1 ,,"7,910.9 ",,"38,204.2 ",
TX,Abilene Transit System (CityLink),6040,A,DR,DO,16,18,,0.0 ,,639.4 ,,618.7 ,,45.1 ,,43.7 ,,110.7 ,,557.1 ,
TX,Abilene Transit System (CityLink),6040,A,MB,DO,16,18,,433.5 ,,433.5 ,,433.5 ,,30.8 ,,30.8 ,,506.6 ,,"2,062.0 ",
,,,,Total,,32,36,,433.5 ,,"1,072.9 ",,"1,052.2 ",,75.9 ,,74.4 ,,617.4 ,,"2,619.0 ",
TX,Amarillo City Transit (ACT),6001,A,DR,DO,5,7,,0.0 ,,239.7 ,,218.4 ,,19.0 ,,17.5 ,,30.9 ,,233.2 ,
TX,Amarillo City Transit (ACT),6001,A,MB,DO,12,17,,722.7 ,,729.3 ,,711.9 ,,43.7 ,,42.7 ,,387.3 ,,"1,420.3 ",
,,,,Total,,17,24,,722.7 ,,969.0 ,,930.3 ,,62.7 ,,60.2 ,,418.2 ,,"1,653.5 ",
TX,ATC / Vancom (ATC),6092,D,DR,DO,170,182,,0.0 ,,"9,285.9 ",,"7,308.1 ",,559.2 ,,463.0 ,,728.9 ,,"8,730.3 ",
TX,Beaumont Municipal Transit System (BMT),6016,E,DR,DO,5,9,,0.0 ,,190.8 ,,133.3 ,,16.0 ,,10.3 ,,21.9 ,,144.1 ,
TX,Beaumont Municipal Transit System (BMT),6016,E,MB,DO,12,19,,704.4 ,,710.1 ,,703.4 ,,50.0 ,,49.4 ,,600.2 ,,"2,598.4 ",
,,,,Total,,17,28,,704.4 ,,900.9 ,,836.7 ,,66.0 ,,59.7 ,,622.1 ,,"2,742.4 ",
TX,Brazos Transit District (The District),6059,B,DR,DO,6,7,,0.0 ,,191.2 ,,169.7 ,,9.3 ,,8.4 ,,18.4 ,,149.1 ,
TX,Brazos Transit District (The District),6059,B,MB,DO,7,8,,436.2 ,,449.5 ,,429.3 ,,27.7 ,,26.9 ,,325.0 ,,932.8 ,
TX,Brazos Transit District (The District),6059,B,MB,PT,15,16,,362.2 ,,362.2 ,,362.2 ,,13.9 ,,13.9 ,,369.9 ,,"11,467.9 ",
,,,,Total,,28,31,,798.4 ,,"1,002.9 ",,961.2 ,,50.9 ,,49.2 ,,713.4 ,,"12,549.8 ",
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,DR,DO,76,95,,0.0 ,,"3,224.7 ",,"2,742.4 ",,233.6 ,,199.9 ,,395.6 ,,"3,485.7 ",
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,DR,PT,305,460,,0.0 ,,0.0 ,,0.0 ,,0.0 ,,0.0 ,,187.4 ,,"1,082.6 ",
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,MB,DO,227,278,,"9,677.5 ",,"11,144.3 ",,"9,668.1 ",,845.5 ,,783.1 ,,"25,860.8 ",,"96,369.1 ",
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,MB,PT,110,131,,"3,731.0 ",,"4,180.9 ",,"3,567.7 ",,282.9 ,,259.5 ,,"8,603.3 ",,"24,274.1 ",
TX,Capital Metropolitan Transportation Authority (CMTA),6048,B,VP,DO,147,165,,0.0 ,,"1,596.3 ",,"1,596.3 ",,61.7 ,,61.7 ,,335.3 ,,"6,298.6 ",
,,,,Total,,865,"1,129",,"13,408.5 ",,"20,146.2 ",,"17,574.6 ",,"1,423.8 ",,"1,304.1 ",,"35,382.4 ",,"131,510.1 ",
TX,City of Brownsville - Brownsville Urban System (BUS),6014,A,DR,DO,9,14,,0.0 ,,238.3 ,,219.5 ,,21.5 ,,18.1 ,,48.2 ,,269.8 ,
TX,City of Brownsville - Brownsville Urban System (BUS),6014,A,MB,DO,16,24,,768.4 ,,813.2 ,,759.6 ,,64.8 ,,62.2 ,,"1,829.7 ",,"16,229.9 ",
,,,,Total,,25,38,,768.4 ,,"1,051.5 ",,979.0 ,,86.3 ,,80.2 ,,"1,878.0 ",,"16,499.7 ",
TX,City of Grand Prairie Transportation Services Department (Grand Connection),6068,A,DR,DO,7,11,,0.0 ,,123.7 ,,102.9 ,,12.7 ,,11.2 ,,36.3 ,,257.5 ,
TX,City of Mesquite (MTED),6070,A,DR,DO,10,14,,0.0 ,,297.4 ,,285.9 ,,18.2 ,,17.8 ,,24.9 ,,433.9 ,
TX,City of San Angelo (COSA),6037,A,DR,DO,7,9,,0.0 ,,233.1 ,Q,226.8 ,Q,11.8 ,Q,11.2 ,Q,24.6 ,,172.5 ,
TX,City of San Angelo (COSA),6037,A,MB,DO,6,9,,187.7 ,,216.0 ,,185.8 ,,18.9 ,,17.7 ,,147.6 ,,849.3 ,
,,,,Total,,13,18,,187.7 ,,449.1 ,,412.6 ,,30.7 ,,28.9 ,,172.3 ,,"1,021.8 ",
TX,"City Transit Management Company, Inc. (Citibus)",6010,A,DR,DO,22,28,,0.0 ,,527.0 ,Q,472.7 ,Q,41.3 ,Q,36.9 ,Q,82.4 ,,484.9 ,
TX,"City Transit Management Company, Inc. (Citibus)",6010,A,MB,DO,53,69,,"1,530.1 ",,"1,554.0 ",,"1,541.3 ",,106.4 ,,104.2 ,,"3,349.1 ",,"9,746.0 ",
,,,,Total,,75,97,,"1,530.1 ",,"2,081.1 ",,"2,014.0 ",,147.7 ,,141.1 ,,"3,431.6 ",,"10,230.9 ",
TX,Corpus Christi Regional Transportation Authority (The B),6051,B,DR,PT,30,31,,0.0 ,,"1,448.6 ",,"1,277.4 ",,72.9 ,,67.8 ,,192.8 ,,"1,694.5 ",
TX,Corpus Christi Regional Transportation Authority (The B),6051,B,FB,PT,1,1,,1.9 ,,1.9 ,,1.7 ,,0.8 ,,0.7 ,,21.5 ,,19.3 ,
TX,Corpus Christi Regional Transportation Authority (The B),6051,B,MB,DO,46,61,,"2,145.3 ",,"2,334.1 ",,"2,121.8 ",,176.6 ,,168.7 ,,"4,758.2 ",,"14,417.4 ",
TX,Corpus Christi Regional Transportation Authority (The B),6051,B,MB,PT,12,15,,628.6 ,,721.2 ,,628.4 ,,32.9 ,,29.8 ,,557.4 ,,"4,921.4 ",
TX,Corpus Christi Regional Transportation Authority (The B),6051,B,VP,DO,2,3,,0.0 ,,19.0 ,,19.0 ,,0.7 ,Q,0.6 ,,7.1 ,,148.5 ,
,,,,Total,,91,111,,"2,775.9 ",,"4,524.9 ",,"4,048.4 ",,283.9 ,,267.6 ,,"5,537.0 ",,"21,201.1 ",
TX,"Dallas - VPSI, Inc.",6084,D,VP,DO,151,164,,0.0 ,,"3,119.0 ",,"3,119.0 ",,70.5 ,,70.5 ,,479.8 ,,"18,656.7 ",
TX,Dallas Area Rapid Transit (DART),6056,B,CR,PT,21,36,,559.4 ,,593.5 ,,559.4 ,,26.4 ,,25.5 ,,"1,457.8 ",,"16,912.5 ",
TX,Dallas Area Rapid Transit (DART),6056,B,DR,PT,3,4,,0.0 ,,142.4 ,,120.1 ,,11.0 ,,9.9 ,,44.3 ,,183.7 ,
TX,Dallas Area Rapid Transit (DART),6056,B,LR,DO,83,107,,"5,096.2 ",,"5,169.9 ",,"5,096.2 ",,247.0 ,,237.7 ,,"18,581.1 ",,"136,797.1 ",
TX,Dallas Area Rapid Transit (DART),6056,B,MB,DO,565,742,,"27,885.4 ",,"32,676.3 ",,"27,675.0 ",,"2,177.3 ",,"1,984.9 ",,"56,486.5 ",,"248,880.4 ",
TX,Dallas Area Rapid Transit (DART),6056,B,VP,DO,80,88,,0.0 ,,"1,687.6 ",,"1,687.6 ",,41.2 ,,41.2 ,,440.4 ,,"18,322.9 ",
,,,,Total,,752,977,,"33,541.0 ",,"40,269.7 ",,"35,138.2 ",,"2,502.8 ",,"2,299.1 ",,"77,010.1 ",,"421,096.5 ",
TX,Denton County Transportation Authority (DCTA),6101,B,DR,PT,9,14,,0.0 ,,339.4 ,,296.3 ,,25.0 ,,22.3 ,,41.7 ,,245.0 ,
TX,Denton County Transportation Authority (DCTA),6101,B,MB,PT,41,52,,860.4 ,,959.2 ,,852.5 ,,64.4 ,,59.0 ,,"1,478.7 ",,"3,253.2 ",Q
,,,,Total,,50,66,,860.4 ,,"1,298.6 ",,"1,148.8 ",,89.4 ,,81.3 ,,"1,520.4 ",,"3,498.2 ",
TX,Fort Worth Transportation Authority (The T),6007,B,CR,PT,15,17,,530.0 ,,657.5 ,,528.0 ,,26.2 ,,22.9 ,,952.2 ,,"16,111.2 ",
TX,Fort Worth Transportation Authority (The T),6007,B,DR,DO,32,37,,0.0 ,,"1,607.5 ",,"1,345.0 ",,98.0 ,,83.9 ,,183.2 ,,"2,004.3 ",
TX,Fort Worth Transportation Authority (The T),6007,B,DR,PT,30,39,,0.0 ,,"1,997.5 ",,"1,892.6 ",,99.5 ,,94.5 ,,156.0 ,,"2,012.7 ",
TX,Fort Worth Transportation Authority (The T),6007,B,MB,DO,121,144,,"4,006.1 ",,"4,488.5 ",,"4,041.2 ",,369.8 ,,344.1 ,,"6,255.8 ",,"31,515.0 ",
TX,Fort Worth Transportation Authority (The T),6007,B,MB,PT,2,3,,22.6 ,,27.3 ,,22.6 ,,3.6 ,,2.8 ,,52.7 ,,100.1 ,
,,,,Total,,200,240,,"4,558.7 ",,"8,778.4 ",,"7,829.4 ",,597.0 ,,548.1 ,,"7,599.8 ",,"51,743.4 ",
TX,Golden Crescent Regional Planning Commssion (VICTORIA TRANSIT),6095,A,DR,DO,5,7,,0.0 ,,141.0 ,,120.5 ,,12.4 ,,11.2 ,,20.9 ,,346.0 ,
TX,Golden Crescent Regional Planning Commssion (VICTORIA TRANSIT),6095,A,MB,DO,6,11,,247.1 ,,255.7 ,,247.4 ,,18.4 ,,17.9 ,,178.4 ,,385.6 ,
,,,,Total,,11,18,,247.1 ,,396.7 ,,367.9 ,,30.7 ,,29.1 ,,199.2 ,,731.6 ,
TX,Handitran Special Transit Division - City of Arlington (Handitran),6041,B,DR,DO,12,17,,0.0 ,,377.2 ,Q,343.0 ,Q,28.1 ,Q,24.3 ,Q,57.1 ,,471.9 ,
TX,Handitran Special Transit Division - City of Arlington (Handitran),6041,B,DR,PT,7,7,,0.0 ,,335.6 ,,335.6 ,,19.9 ,,19.9 ,,49.8 ,,322.4 ,
,,,,Total,,19,24,,0.0 ,,712.8 ,,678.6 ,,48.1 ,,44.3 ,,106.9 ,,794.2 ,
TX,Hill Country Transit District (The Hop),6091,E,DR,DO,23,31,,0.0 ,,631.9 ,,537.4 ,,37.0 ,,32.8 ,,81.5 ,,707.4 ,
TX,Hill Country Transit District (The Hop),6091,E,MB,DO,12,19,,404.4 ,,427.7 ,,405.4 ,,27.3 ,,26.3 ,,288.6 ,,"1,156.6 ",
,,,,Total,,35,50,,404.4 ,,"1,059.6 ",,942.9 ,,64.3 ,,59.2 ,,370.2 ,,"1,864.1 ",
